,screen_name,created_at,full_text
803,jrstarcatcher,2019-05-25 06:51:32,"RT @jrstarcatcher: I'm back on my Sansa Stark/New Prince of Dorne bullshit and I won't apologize for it.

Snow in the Desert (Chapter Two): "
804,caeprebanlea,2019-05-25 06:51:08,"RT @pisanijoe: For such an incredible show, it lacked the iconic ending of the prior great shows #TheFinalEpisode #GameOfThrones #GOTFinale"
805,guillaumelephay,2019-05-25 06:46:39,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
806,JaZzOrah,2019-05-25 06:45:59,How Game of Thrones Should Have Ended https://t.co/XwRPxCcFHX v a @YouTube @GameOfThrones @HBO #BenioffAndWeissscrewedupGOT #GOTFinale
807,_havizz,2019-05-25 06:45:55,"S3 marketing harvard
#GOTFinale #GameOfThrones #got https://t.co/8BadiiiKu9"
808,HeatherHull2u,2019-05-25 06:42:05, @MarinaHyde  nails it.  @Conservatives  #GOTFinale coming to ruin us all soon.   https://t.co/XzwUt81SUG
809,unconlaupred,2019-05-25 06:38:01,"RT @arangimeno: Juego de Tronos: no  s el qu ,  s el com. #GOTfinale #GameOfThrones"
810,PtrcTpl,2019-05-25 06:35:57,"When the snow falls and the white wind blows, the lone wolf dies but the pack survives.  
#GOTFinale"
811,powellbarry9,2019-05-25 06:33:58,RT @amrock15494: #GOTFinale #GameOfThronesFinale #TheFinalEpisode #GameOfThrones way Drogon cried after he saw his mother was dead   you co 
812,crappy_videos,2019-05-25 06:33:19,"RT @shivvypop: SO WHAT?! I'm still not over it, KAY!? Leave me alone.  

#GOT #GameOfThrones #GOTFinale #GameOfThronesFinale https://t.co/t "
813,shivvypop,2019-05-25 06:30:04,"SO WHAT?! I'm still not over it, KAY!? Leave me alone.  

#GOT #GameOfThrones #GOTFinale #GameOfThronesFinale https://t.co/tg6J5MZFdY"
814,yrscnlnn,2019-05-25 06:22:44,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
815,misssmita3,2019-05-25 06:20:21,"RT @Chai_Point: Stay ahead of the #spoilers as you catch the grand finale of Game of Thrones! 
Get your favourite Chai by ordering online a "
816,C_Truth_,2019-05-25 06:08:41,"Whew they really turned her into Hitler didn't they?   #GoTfinale
#EmiliaClarke did a shit job of descending into madness. I know I know the writers are to blame. Still, she was always the worst actor on the show imo. https://t.co/6UH65Stlt4"
817,ZoeRowen,2019-05-25 06:05:24,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
818,danniiMT,2019-05-25 06:02:18,"RT @Black_Daria1: After all of these years of perfectly pronouncing names like Tyrion, Danerys, Missandei, Dothraki, Khaleesi, etc. people "
819,IamNLawrence,2019-05-25 05:56:23,"RT @Black_Daria1: After all of these years of perfectly pronouncing names like Tyrion, Danerys, Missandei, Dothraki, Khaleesi, etc. people "
820,Quuepaasa,2019-05-25 05:50:36,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
821,C_Truth_,2019-05-25 05:49:07,"And why wouldn't Bran say alright #JonSnow you don't have to go to the wall? It's his friggin brother ffs.
I will never run out of questions about the #GoTfinale lol."
822,bassjedininja,2019-05-25 05:47:50,"so i m late af watching the #GOTFinale ! yeah yeah bite me! anyways. umm, i m emotionally fucked rn. like i just don t know, like #shook #GOT #KingInTheNorth #JonSnow always in my heart yo       https://t.co/eazdWtU1cp"
823,norcaketer,2019-05-25 05:47:27,RT @TFahadA: Who will take the throne? #GOTFinale
824,DannySalonen,2019-05-25 05:47:23,"Bran knew there would be a new writer in Season 8... 

He engineered it that way. 

#GameofThrones #BranTheBroken #GOT #GOTFinale"
825,RobertoScolla,2019-05-25 05:24:54,RT @_Cinico2_: Scusate volevo dire che io NON SO chi sia Mark Caltagich  e NON MI PIACE Games of Trones. Considerando che non ho manco gatt 
826,FrediSmith,2019-05-25 05:23:07,"RT @Black_Daria1: After all of these years of perfectly pronouncing names like Tyrion, Danerys, Missandei, Dothraki, Khaleesi, etc. people "
827,SaschaBraun9,2019-05-25 05:22:18,RT @engagementlabs: .@GameOfThrones beats Avengers in driving conversations. https://t.co/B9BAGV9uUv #totalsocial #consumerconversations #F 
828,C_Truth_,2019-05-25 05:20:53,"RT @CarnalSpirit: The new throne looks dope
#GameOfThrones #GameOfThronesFinale #GOTFinale https://t.co/KGXBUnNTwb"
829,thebharaths,2019-05-25 05:18:45,"To all the folks who think #GOTFinale  season sucks and should be remade. Please read the image, just to realise the tactical and skillful ending by GRRM. https://t.co/oy935irJgN"
830,Carsonogenics,2019-05-25 05:16:58,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
831,MMassalas,2019-05-25 05:14:58,@HBO Remake #GOTFinale
832,smudarsaytric,2019-05-25 05:11:40,RT @lordmarz2: Everything makes sense #GOTFinale
833,BritBlacklist,2019-05-25 05:10:11,"RT @Black_Daria1: After all of these years of perfectly pronouncing names like Tyrion, Danerys, Missandei, Dothraki, Khaleesi, etc. people "
834,ooobabydahl,2019-05-25 05:02:02,I can t believe I looked forward to getting home from vacation to watch that shit ending #GOTfinale
835,bikwewano,2019-05-25 05:01:04,RT @miros2424: #GOT #GOTFinale https://t.co/TNYttovhfK
836,mamapre3,2019-05-25 05:00:50,My friend posted Sorry your dragon show ended badly #GOTFinale so yeah I m going to #DeleteFacebook
837,slithroundreal1,2019-05-25 04:58:43,"RT @onedremarvel: So, like, if Bran was repping the Starks why were Sansa and Arya even up there? #GOTFinale"
838,drmsaleemabid,2019-05-25 04:55:21,"@MaryamNSharif In case you did not notice, the captain has done miracles ma'am. Look, 90% of his opponents either ended up in jail or fled from the country. 

""Imran khan has few enemries left today than yesterday"". This is his hallmark, his enemies disintegrate with time. #GOTFinale"
839,darvingmiquia,2019-05-25 04:53:29,"RT @sandeepkomal7: The Best Shot From Finale Episode .... Take A Bow cinematographers  
#GameOfThrones #GameOfThronesFinale #GOTFinale #GOT "
840,yeniree_vzla,2019-05-25 04:52:30,"RT @BlackyHonda: RT a este Bran de la suerte para que ganes en la vida sin mover un solo dedo.

#GOTFinale #BranStark #GameOfThrones https: "
841,roxannejanelle,2019-05-25 04:51:45,"RT @vanesaanaelena: #GameOfThrones #GOTFinale 

UUUUUH ... THE THREE EYED RAVEN....IN THE SEASON 1 PROMO POSTER... HAVE THEY KNOWN WHO GETS "
842,ciohirate,2019-05-25 04:49:49,"RT @GingerJck: Can someone plz tell Bran it s ok to say more then one sentence at a time?!
#GameOfThornes #GOT #GOTFinale #HBO"
843,tithaolivo,2019-05-25 04:44:18,Un final  #GOTFinale   https://t.co/1iUP9zMPaN
844,centkohllitttho,2019-05-25 04:43:16,RT @Kyle_TheGr8: Now I know how @HillaryClinton followers felt. #NOTMyKING #GOTFinale #GameofThrones #TheFinalEpisode #ForTheThrone
845,ecqiubado,2019-05-25 04:42:44,RT @joelecrivain: Can we get a spin off now?  The dread pirate Arya  or the  dread pirate stark  #GOTFinale #TheFinalEpisode #GOT
846,DelzToyShow,2019-05-25 04:42:20,"GAME OF THRONES NIGHT KING METALLIC HBO ON THRONE FUNKO POP EXCLUSIVE BUNDLE UNBOXING #gameofthrones #GOTFinale
https://t.co/MeA8Qb2kdN"
847,mamapre3,2019-05-25 04:41:23,"I really expected the #GOTFinale to be as good as the season 6 finale, or at least as good as the moment we realized why Hodor says Hodor."
848,MeaningfulB,2019-05-25 04:40:53,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
849,phinneas8052,2019-05-25 04:40:28,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
850,HotDamnTee,2019-05-25 04:39:37,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
851,dr_diaspora,2019-05-25 04:36:04,"I suspect our #barista may not be entirely content with season 8 @GameOfThrones.

#GOTSeasonFinale #GOTFinale #BranStark #BranTheBroken https://t.co/hmFosM6D9M"
852,heartdarqueke,2019-05-25 04:33:19,"RT @KeithARubino: I mean, they did say they recorded multiple endings for #GamefThrones ... let s uh.. let s uh...see that.  We should prob "
853,LexFlexxin,2019-05-25 04:32:26,"RT @QueenJay2017: Tyrion: ""Bran should be King""

Everyone else: ""Aye!""

Sansa:  #GOTFinale #GameOfThrones #DemThrones https://t.co/HyuI91dj "
854,rqv83,2019-05-25 04:27:40,RT @Ivyzenati: When you don t contribute to the group project and still get an A #GameOfThrones #GOT #GOTFinale https://t.co/QpYK4IyesK
855,buhatanaires,2019-05-25 04:26:14,"Motan-aw unta kos replay sa #GOTFinale basin naa nay forever c Jon Snow ug c Khaleesi. 
   "
856,Joi_the_Artist,2019-05-25 04:25:57,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
857,alygjcg,2019-05-25 04:23:38,"RT @GilletteMX: Gillette Mach3, Hojas m s fuertes que el acero Valyrio #GOT #FortheThrone #HojasDeAceroValyrio #GOTFinale #CinemaxLA https: "
858,dancinghorse,2019-05-25 04:22:46,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
859,C001LL,2019-05-25 04:21:19,"RT @GilletteAR: Gillette Mach3, Hojas m s fuertes que el acero Valyrio #GOT #FortheThrone #HojasDeAceroValyrio #GOTFinale #CinemaxLA https: "
860,s_sudama_24,2019-05-25 04:20:57,"RT @QueenJay2017: Tyrion: ""Bran should be King""

Everyone else: ""Aye!""

Sansa:  #GOTFinale #GameOfThrones #DemThrones https://t.co/HyuI91dj "
861,Bouns_K77,2019-05-25 04:20:03,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
862,RolandoPerezG,2019-05-25 04:19:41,"RT @SnteNacional:  #SnteFI 

 Por mucho y por todo  Gracias  #FILCoahuila  NOS VEMOS  el 2020  #FIL @IPN_MX NOS VEMOS en agosto   

@FILCoa "
863,RolandoPerezG,2019-05-25 04:19:38,"RT @SnteNacional:  #SnteFIL  

 EL  LTIMO Y NOS VAMOS  

 Maestras #SNTE rompen barrera de lenguaje en #FILCoahuila   Educaci n Especial   "
864,RolandoPerezG,2019-05-25 04:19:31,"RT @SnteNacional: #SNTEconM xico         

   #LimpiemosM xico   GRACIAS...  #H roesXElPlaneta   

#SNTE  Piensa verde por un planeta azul "
865,BoltTheBee,2019-05-25 04:18:29,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
866,csalvat83,2019-05-25 04:16:30,"Rewatched #GOTFinale love it or hate it... damn #PeterDinklage and #KitHarington were great in this episode, great acting by both"
867,Spiky_mongoose,2019-05-25 04:15:55,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
868,LDemoy,2019-05-25 04:15:02,I am....not well #GOTfinale
869,AnaTami48226241,2019-05-25 04:10:20,"RT @AnaTami48226241: It is very clear as with @lovegwendoline and @nikolajcw, they made the story more romantic as in the books, but unfort "
870,AnaTami48226241,2019-05-25 04:10:13,"RT @AnaTami48226241: #TyrionLannister knew his brother was happy cause her: Brienne Of Tarth. 

#JaimeLannister
#BrienneOfTarth
#Braime 
#G "
871,AnaTami48226241,2019-05-25 04:08:48,"RT @AnaTami48226241: Me in Google searching right now: 
""How to survive without watching Jaime Lannister and Brienne of Tarth anymore????"" "
872,Vbodytips,2019-05-25 04:05:41,RT @itsallabthealth: Get back into shape just by sparing 3 minutes everyday: https://t.co/Qf9QaiTrPZ #MondayMotivation #GameOfThonesFinale 
873,hanspacalla,2019-05-25 04:04:21,RT @drapilaralberca: Greatest show ever with the worst final season   #GameOfTrones #GOTFinale #GOT8x06 #JuegodeTronos #YouHadOneJob
874,CVFutrell,2019-05-25 04:04:18,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
875,TokyoPreneur,2019-05-25 04:01:15,"@aaronpaul_8 aka Jessie Pinkman &amp; Kid Cudi are both in Westworld Season 3! Any chance @HBO can move up the launch date?
It sure would help wash down the bitter medicine known as Game of Thrones season 8!

#Westworld #GOTFinale #BreakingBad #SummerSadness https://t.co/E4B9TEPsSw"
876,patrik68133418,2019-05-25 03:59:55,"RT @ValentiFranci: Dal Web
#tronodispade #GOTFinale https://t.co/yE9mnKZ4kA"
877,OracleOfKruphix,2019-05-25 03:53:42,RT @cspranklerun: #GOTFinale https://t.co/8j2yDeFMei
878,corbyortmann,2019-05-25 03:52:57,"Sansa: How can we pick a king? We don't even have a throne.

Bran: (wheels in front of Sansa) Ahem.

#GOTFinale"
879,ChindoAbdullahi,2019-05-25 03:52:14,RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi 
880,cspranklerun,2019-05-25 03:50:40,#GOTFinale https://t.co/8j2yDeFMei
881,jamesdeanlove22,2019-05-25 03:50:23,Omg this is such a great article by   @TIME  i like 85% of the #GameOfThrones fans= still not over this they spent 2 episodes butchering this great character w not nearly enough set up  #DaenerysTargaryen #got #GOTFinale  #EmiliaClarke #Daenerys  https://t.co/16UycJdBMD
882,KarlNieberding,2019-05-25 03:46:10,"My revisions to #GoTFinale

#Spoilers

  Tyrion kills Danaerys on the platform
  Jon kills Grey Worm, Unsullied chased away
  Jon is the reluctant king, Arya as Hand
  Bran turns into a raven and flies off
  Brienne writes on Jaime's page ""Banged his whore sister #twincest"""
883,pilarpallabunda,2019-05-25 03:44:54,RT @victorriahart: the #GOTFinale I pretended I watched bc they really did Jon like that (1/3) https://t.co/Y4DzcTaK6n
884,iamgauti39,2019-05-25 03:40:27,"RT @iamgauti39: #GOTFinale
#TheFinalEpisode
Started at the wall. Ended at the wall.

#GameOfThrones
S01E01 "
885,iamgauti39,2019-05-25 03:40:20,"RT @iamgauti39: Emilia tried to warn us :
#GOTFinale #GameofThrones #TheFinalEpisode
    https://t.co/7jc1oBf9rm"
886,richiandre,2019-05-25 03:38:52,"RT @PaisDeMaricadas: Con raz n tanta risa nerviosa cuando les preguntaban qu  les parec a el final.

Me compadezco de quienes desperdiciaro "
887,neusatj,2019-05-25 03:34:58,"RT @GilletteBR: Gillette Mach3, L minas Mais Fortes Que A o Valiriano #GOT #FortheThrone #GOTFinale #L minasDeA oValiriano https://t.co/QSx "
888,issoum92,2019-05-25 03:32:28,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
889,_MauvaisDjo,2019-05-25 03:30:07,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
890,HuStL3R4EvAA,2019-05-25 03:29:17,Best season by the way #GOTFinale https://t.co/7WHgcODbQO
891,chloesrose,2019-05-25 03:28:33,"How Game of Thrones Should Have Ended https://t.co/UB8Tspq3DA via @YouTube

Seriously I feel better having watched this, for any #GameOfThrones fans  disappointed with season 8 this a must watch.

#GOT #GameOfThronesFinale #GOTFinale"
892,BakshiBrutus,2019-05-25 03:16:25,@lenaisapeach But they do get better script than #GOTFinale in porn  
893,jokwa031,2019-05-25 03:12:21,RT @ilovexp: We have to accept the fact #GOTFinale #game_of_thrones #GOT #TheFinalEpisode https://t.co/LotjxTqwOk
894,laniteacpa,2019-05-25 03:06:47,RT @usef614: I m cool with it #GOTfinale   https://t.co/BDzdNuBrGL
895,HerCampusUCLA,2019-05-25 03:05:45,Still. Not. Over. It. #GOTFinale #GameOfThonesFinale #GOT https://t.co/w8ijGib0bw
896,soamugroucicc,2019-05-25 03:05:32,RT @Kingjiggy7: If you actually liked that #GOTFinale suck your mom
897,dhimanroyart,2019-05-25 03:02:11,"@Maisie_Williams I'm no lady..
Arya Stark from Winterfell headed for West of Westeros
Art by @dhimanroyart
Really hope you see this   
#AryaStark #GameOfThrones #GOTFinale #maisewilliams https://t.co/ZfDrzgR2NK"
898,HugoAma71204425,2019-05-25 03:02:02,"RT @ClaroVideoMx:  Vas a extra ar el intro de #GameOfThrones cada #DominGOT?   

#GOTFest #GOTFinale #HBOEnClaroVideo https://t.co/YCPke3HO "
899,JacobAGeller,2019-05-25 03:01:31,RT @dad0k5: @Chocolate_Mami_ @biyione This is how season eight should have ended !! #GOT #GoTFinale
900,TheReelRantPod,2019-05-25 03:01:22,"Our #GameofThrones discussion will be out Sunday! #staytuned 
#GameOfThronesFinale #GameOfThronesSeason8 #GOTFinale #GOT #podcast #Podcasts #podcastrecommendations #podcasting #filmmaking #filmtwitter @GameOfThrones #GameofThronesseason8episode3 #GameofThronesseason8episode4"
901,lakeshorescribe,2019-05-25 02:56:36,"Ah shit. Dude just did a #GOTFinale reference toward Lightfoot. 

Wait. Kinda like that. Reading that name in my head as I type."
902,Alramine,2019-05-25 02:56:23,"RT @vanesaanaelena: #GameOfThrones #GOTFinale 

UUUUUH ... THE THREE EYED RAVEN....IN THE SEASON 1 PROMO POSTER... HAVE THEY KNOWN WHO GETS "
903,crowcontsubte,2019-05-25 02:54:44,RT @jimoranges: I m not sure who replace Theresa May as PM but I have a sneaking suspicion that out of nowhere it will be Bran Stark! #GOTF 
904,WendyBrandes,2019-05-25 02:54:05,Always thought my work would have fit in nicely on #gameofthrones ! #tiaras #queens #sansa #gotfinale #styleover40 #styleover50 #styleover60 #goldencrown #jewelrydesigner #royalty #sansastark #stylecrone https://t.co/1GKgTHSwen
905,morakzasa,2019-05-25 02:51:42,"RT @MssZeenah: I think game of thrones end well....
What do you think?
#audience 
#GameOfThrones 
#GOTFinale 
#gotS08E06 
#Starks https://t "
906,Socawkbutterfly,2019-05-25 02:49:17,@taylorswift13 screaming and hugging @SophieT on @TheGNShow is perfection. #taylorswift #taylornation #darkphoenix @DarkPhoenix2019 #sophieturner @GameOfThrones #GameOfThrones #GOTFinale
907,BreakingBalls00,2019-05-25 02:45:15,Final wrap up of game of thrones finale #GOTFinale #got #80s.  Watch here https://t.co/1AxmV57Wj0 https://t.co/mwmJcTagKw
908,OFuturequeen,2019-05-25 02:44:00,"RT @HoppNate: Is it me, or did Robot Chicken predict how all the fans think #GameOfThrones should have ended?       #GOTFinale #robotchicke "
909,StonefaceX,2019-05-25 02:42:18,@TonyBrunoShow @CogginToboggan Must be a Democrat or pro-choice or something.... bastard....or king of the watch...or wilings.... everything so confusing.  #GOTFinale
910,AnthxnyJV,2019-05-25 02:32:53,I watched 8 seasons of GOT just so it would end like that? Wtf is this?    #GOTFinale #GameOfThrones
911,2AndAHalfBroth1,2019-05-25 02:30:16,"The true winner of #GameofThrones was #breakingbad. It retains the title of king of all shows. 

#GOT #GOTFinale #HBO #Podernfamily #walterwhite https://t.co/ksvfDXo5cq"
912,sweet_bittr,2019-05-25 02:29:28,RT @ThesugarMOM19: If you are in college or low tier job please retweet so I can give you $500 weekly to help. Many thanks. #GameOfThrones 
913,unemtylre,2019-05-25 02:28:49,RT @MorningsideLane: Game of who? THANK YOU ASBURY PARK!  #GOTFinale https://t.co/T8IMpdNiKs
914,ZJohnson68,2019-05-25 02:20:27,"All sex &amp; other jokes aside, which is better? Asking for a scientist. #GritWeek19 #GOTFinale #EverybodyIn #Kickinchicken"
915,alcocer_marisa,2019-05-25 02:17:46,RT @MariianaLoreto: Lo mas triste q veras hoy     #Drogon #GOTFinale #GOT https://t.co/ybj6C4nvQw
