,screen_name,created_at,full_text
459,edgypotter13,2019-05-26 15:54:30,RT @RotoLegend: Jon Snow s ultimate storyline parallels Aemon Targaryen in a somewhat befitting fashion. Both had better claims to the thro 
460,Migue_twitt,2019-05-26 15:53:31,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
461,FacundoLeites,2019-05-26 15:53:07,"RT @Los7Reinos:  Os ha gustado el final de Juego de Tronos?
#GameofThronesFinale 
#VivePoniente 
#ElTronoEsNuestro"
462,reinacentela,2019-05-26 15:52:44,RT @gabrielHLucero: #GameOfThronesFinale   https://t.co/jnj1fxCSTX
463,AdryGarrido9,2019-05-26 15:52:28,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
464,plasidkele,2019-05-26 15:52:21,RT @birdyjon: Getting through Monday like... #NoSpoilers #GameOfThronesFinale https://t.co/eOK43LTrux
465,GucciVidal,2019-05-26 15:52:08,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
466,Fudgrr_,2019-05-26 15:51:42,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
467,Anhameshu,2019-05-26 15:50:58,Ahora reci n ca  en cuenta que #GameofThronesfinale me dej  el mismo sabor amargo que #StarWars #TheLastJedi ... Episodio 8 justamente. Ep. 8... Temp 8...  Coindicencia? NO LO CREO.
468,GallupLisandro,2019-05-26 15:49:27,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
469,mechromanced,2019-05-26 15:47:32,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
470,LiliestBaby,2019-05-26 15:47:11,"RT @ICRC: Do the Geneva Conventions apply in Westeros? 

For the #GameOfThronesFinale the @RedCrossAU analysed every violation of internati "
471,micammendoza,2019-05-26 15:46:47,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
472,jeykay_47,2019-05-26 15:46:24,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
473,siramouthstort,2019-05-26 15:45:13,RT @nevillehale: Perfect ending... #GameOfThronesFinale @brasscookies https://t.co/vEThkhHFY2
474,febuscuro,2019-05-26 15:42:29,"RT @Colin326200831: Anti Climax and they could have ended it better , writing was weak and characters just killed off to wrap it up .... Po "
475,Mr_Shankly9,2019-05-26 15:42:19,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
476,NicolasLeberer,2019-05-26 15:41:25,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
477,FieryAria,2019-05-26 15:41:17,"RT @ElliotStanion14: Yep, I m still bitter about it.... #GameofThrones #GameofThronesFinale https://t.co/JvgDFr0Zer"
478,FedeCascante,2019-05-26 15:40:35,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
479,fflor_p,2019-05-26 15:40:11,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
480,jedidarrick,2019-05-26 15:39:34,RT @BIGHONKINBURGER: #GameOfThronesFinale https://t.co/EK4fZQzsFG
481,WhatItDoPodcast,2019-05-26 15:38:43,RT @365FlicksPod: NEW EP&gt; @tobyosmond Joins us to finally talk @GameOfThrones that's right #HurricaneToby was in #TheFinalEpisode on @HBO @ 
482,beiidg,2019-05-26 15:38:16,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
483,discfetining,2019-05-26 15:37:42,RT @BattlingMink28: Very satisfied with the ending of this incredible show. #GameOfThrones #GameOfThronesFinale
484,julietateranz,2019-05-26 15:37:14,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
485,tidetera,2019-05-26 15:36:49,"RT @hashtagalberto: Finalmente adesso posso dirlo. 

Ho aspettato tanto, tanto tempo, ma ora si pu  dire. 

  definitivamente la serie tv p "
486,RookieNishant,2019-05-26 15:36:38,"RT @ElliotStanion14: Yep, I m still bitter about it.... #GameofThrones #GameofThronesFinale https://t.co/JvgDFr0Zer"
487,Wandering_Spark,2019-05-26 15:36:35,"RT @cbrownjc: If there was any justice in this world, this whole debacle would end D&amp;Ds careers. They took the biggest TV phenomenon of the "
488,GirishK49980919,2019-05-26 15:36:31,RT @Gaurav98716016: #GameOfThronesFinale #  _     _      purna parmatma kabir saheb hamare sabhi kasto ko ek pal me door kar dete hai kaise 
489,senkal91,2019-05-26 15:36:26,"RT @hiisoka31: Ned Stark: Mon tr sor, je vous le laisse si voulez ... trouvez le ! Je l'ai laiss  quelque part dans ce monde

Arya:

#GameO "
490,Mr_Mikexxx,2019-05-26 15:35:15,"RT @pedrojdoc: #GameOfThronesFinale 
HBO subscribers leaving the platform - 2019, colorized https://t.co/OcC0UbMbmc"
491,Rafael_Izuru,2019-05-26 15:35:14,"RT @INUYOUTH:                    ,                    ,                                                            ,                       "
492,sssssssim00,2019-05-26 15:34:05,When someone asks you what you thought of the #GameOfThronesFinale #StazNair #VladimirFurdik #eecc #comiccon https://t.co/WNIokEbcgZ
493,FieryAria48,2019-05-26 15:33:56,"RT @ElliotStanion14: Yep, I m still bitter about it.... #GameofThrones #GameofThronesFinale https://t.co/JvgDFr0Zer"
494,LaraNahirAriass,2019-05-26 15:32:40,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
495,_JoseDM,2019-05-26 15:32:02,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
496,Manvee,2019-05-26 15:32:00,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
497,robrica13,2019-05-26 15:31:54,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
498,fondescsoha,2019-05-26 15:31:44,RT @nipunsingh27: Jon meets ghost - Happy ending #GameOfThronesFinale
499,wasimscity,2019-05-26 15:31:22,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
500,boogsmom95,2019-05-26 15:30:56,"RT @purpleiris13: #GameOfThronesFinale TONIGHT! So we have a few poptoonish alternate endings to suggest...
@SummerPic @10MinDQ @ClarenceFr "
501,cesturku,2019-05-26 15:30:50,Yar n le  gibi bir Game Of Thrones b l m  izlemeyece im i in  ok mutluyum. #GameOfTrones #GameOfThronesFinale
502,airathomy,2019-05-26 15:30:50,"RT @CurtisSChin: What a past week in #Asia: in no special order 
   #Japan: #POTUSinJapan
   #Taiwan: #marriageequality
   #India &amp;    #Ind "
503,dylxnwrxght,2019-05-26 15:30:44,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
504,jonasg0is,2019-05-26 15:30:30,Hoje  s 22 hrs eu ligarei a tv na @HBO esperar o epis dio final de @GameOfThrones porque eu n o acredito que aquilo que passou final de semana passado tenha sido o epis dio final. #GameOfThronesFinale
505,amarillandote,2019-05-26 15:30:10,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
506,westworldstan,2019-05-26 15:28:53,"RT @ohmytargaryen: Drogon trying to wake up Dany
That moment destroyed my heart 

#GameOfThrones #GameOfThronesFinale https://t.co/46Y6bJnN "
507,thiagoscassian1,2019-05-26 15:28:44,"RT @mth_targaryen: No final de #GameOfThrones Arya Stark, ap s salvar o mundo, viaja para descobrir a Am rica e da in cio   fam lia Stark n "
508,cuchulaain,2019-05-26 15:27:57,"RT @Gr33nHand:   The good ole days when Robert was king, ahh, well,  nothing lasts  (two of the 62 words spoken by Varys in season 8.) Bril "
509,haileymorgaan,2019-05-26 15:27:42,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
510,terceroscopio,2019-05-26 15:27:25,"RT @pictoline: Por los dioses antiguos y nuevos, gracias por estos 8 a os #GameOfThrones     
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
511,The_Razz_Matazz,2019-05-26 15:27:21,Charles Dance Gives His Opinion on the Game of Thrones Finale | Good Mor... https://t.co/1SnJ10HwcC What a Treasure this actor is #CharlesDance #GameOfThronesFinale @Nerdrotics
512,reutheiconsspe1,2019-05-26 15:27:19,RT @melonymejias: Can #Danerys come back as the night queen ?#GameOfThrones #GameOfThronesFinale #gameofthrones leak
513,TheLifeOfAlex_,2019-05-26 15:26:59,RT @GodspowerTalks: #GameOfThronesFinale this is single handedly the most bad-ass scene in game of thrones https://t.co/gtJ6d8JRK2
514,LoboBastardo,2019-05-26 15:26:55,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
515,goinggeeknews,2019-05-26 15:26:20,"This week on the @InfamousPodcast ... Season 8 of Game of Thrones gets got! 
 
https://t.co/BXLX2U6vWo 
. 
. 
. 
. 
#gameofthrones #gameofthronesfinale #tvshows #podcast #certifiedinfamous https://t.co/0N0raeLT1i https://t.co/C1cHVqRW4b"
516,TurkishFacade,2019-05-26 15:26:15,My take on #GameOfThronesFinale : I think #Bran is @GRRMspeaking s #TomBombadil
517,CJ0nes87,2019-05-26 15:25:11,"RT @Sabrina_K8: #GameOfThonesFinale #GOTS8E6 #GameOfThronesFinale #GOTfinal 

Game of Thrones in a Nutshell ... https://t.co/UU4PW5n48r"
518,mikahsykes,2019-05-26 15:25:02,Watching the #GameOfThronesFinale made me feel a lot like that that time I watched the 2016 presidential election
519,GoWithKar,2019-05-26 15:24:53,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
520,isthaatiris,2019-05-26 15:23:43,"RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"
521,JDGalloWrites,2019-05-26 15:23:24,"Here is @TimHickson1 's brilliant concluding video on his take on how #GameOfThrones should have ended: #GameOfThronesFinale #GameOfThronesSeason8Episode6 #Rewrite

https://t.co/69HUzsDO0j"
522,chemedico,2019-05-26 15:23:05,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
523,nitsirkpaige,2019-05-26 15:22:49,"RT @IronThroneMemes: This how Ghost should ve welcomed Jon Snow back

#GameofThronesFinale #GameofThrones #GOT #GOTFinale #DemThrones https "
524,bgappl07,2019-05-26 15:21:08,RT @dfour88: Can t sleep. Still so fucking pissed. Jon Snow. Bastard. Rises from the dead. Has an actual claim to the throne. Rode a mother 
525,shashiapj,2019-05-26 15:20:37,@ggiittiikkaa No comparison. I was wondering if it was same like #GameOfThronesFinale ?
526,Unbisquiocho,2019-05-26 15:20:35,"RT @Freek_Online: Lo que realmente escribi  #LadyBrienne sobre #JaimeLannister en el final de #GameOfThrones

#GameOfThronesFinale #GOT htt "
527,gregoirewrk,2019-05-26 15:20:03,RT @Smittyx36: When you don't contribute to the group project &amp; still get an A  #GameOfThronesFinale https://t.co/mJHfEVcGQC
528,Julee8868,2019-05-26 15:19:54,"#WorldVictoriousSaint                (    1       50                       )                           (              )                                                                                                                 
#ResultsOnAajTak 
#GameOfThronesFinale 
#Nepal https://t.co/rBNCHXCmWJ"
529,Ninavidal09,2019-05-26 15:19:50,"RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"
530,causcofhumphfl1,2019-05-26 15:17:57,"RT @Erichgalea: #GameOfThronesFinale
para mi uno de los mejores personajes de la serie https://t.co/mctuOOIiuz"
531,D3RAILEDvids,2019-05-26 15:17:05,"Bran Stark

#IronThrone #ForTheThrone #HouseStark #GameOfThones #GameOfThronesFinale #DaenerysTargaryen #JonSnow #BranStark #AryaStark #SansaStark #BrienneOfTarth #TormundGiantsbane"
532,D3RAILEDvids,2019-05-26 15:17:04,"Tormund Giantsbane 

#IronThrone #ForTheThrone #HouseStark #GameOfThones #GameOfThronesFinale #DaenerysTargaryen #JonSnow #BranStark #AryaStark #SansaStark #BrienneOfTarth #TormundGiantsbane"
533,D3RAILEDvids,2019-05-26 15:17:04,"Today on #FuckMarryKill @GameOfThrones edition! 

This round: Sansa Stark

#IronThrone #ForTheThrone #HouseStark #GameOfThones #GameOfThronesFinale #DaenerysTargaryen #JonSnow #BranStark #AryaStark #SansaStark #BrienneOfTarth #TormundGiantsbane"
534,Unbisquiocho,2019-05-26 15:16:18,RT @RebecaWattwil: Imagina que alguien te mire con esta cantidad de amor y t  le claves una daga en el coraz n porque te han dicho que est  
535,OneForCJ,2019-05-26 15:16:02,"Game of Thrones season finale provided the juices, napalming Kings Landing was CONFOUNDING and the queen of dragons had the whole city COOKING #Binge #GameOfThronesFinale"
536,esorellirpa,2019-05-26 15:15:42,RT @Lupopreta: They ruined a great character and gave her the worst final. Daenerys died betrayed for the fucking dwarf and Jon. But you kn 
537,paty_mvicencini,2019-05-26 15:15:24,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
538,Poetareceloso,2019-05-26 15:15:02,RT @Fresquitodbahia: Comparte este Brand de la suerte para que te contraten sin experiencia #GameOfThronesFinale https://t.co/zWqBDz0eFu
539,emiliorhenals,2019-05-26 15:14:51,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
540,McLaughlinWalt,2019-05-26 15:14:38,https://t.co/eKMSS7BMaN #GameOfThrones #GameOfThronesFinale #GameOfThonesFinale #GamefThrones #humor #humorous #Satire
541,NomarCarpio,2019-05-26 15:12:33,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
542,fernis_ac,2019-05-26 15:11:47,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
543,YonShadyGlenn,2019-05-26 15:11:25,"Watching this right now, fairly solid analysis of where things went off the rails.

#GameOfThrones #GameOfThronesFinale #YonShadyGlenn

https://t.co/SXPVQDjQ18"
544,lighnforexce,2019-05-26 15:10:27,RT @brdsdani: E aquele cavalo branco avulso do ultimo ep???? #GameOfThronesFinale  q final meus amigos
545,OneForCJ,2019-05-26 15:10:26,I give Grey Worm credit for commanding an impressive army #GameOfThronesFinale
546,BastardDirewolf,2019-05-26 15:09:15,"Season 8 conclusions: 
1. It should have been 10 episodes of standard length; with episodes 9 and 10 being a little longer. Aka the format from seasons 1-6.
2. It s hard to write a TV series based on books that haven t been written yet.
#GOT #GameOfThronesFinale #GameOfThones"
547,esorellirpa,2019-05-26 15:07:42,"RT @MNuntikan: You may only be someone to world  ..but you may also be the world to someone...
.
#GameOfThrones #Daenerys #GameOfThronesFin "
548,AlanBonfiglio,2019-05-26 15:07:36,"RT @datavizero: El juego de tronos en Tenochtitl n: 
-Coyoac n 
-Tlalpan
-Xochimilco 
-...
#GameOfThronesFinale https://t.co/6mbCOUjtCE"
549,imarghitatic,2019-05-26 15:07:29,"RT @acursedlove: EVERYBODY LET S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/w "
550,DougK66,2019-05-26 15:07:26,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
551,GreenleafYaxha,2019-05-26 15:06:39,"RT @sandeepkomal7: The Best Shot From Finale Episode .... Take A Bow cinematographers  
#GameOfThrones #GameOfThronesFinale #GOTFinale #GOT "
552,marulita07,2019-05-26 15:05:59,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
553,AlbertoScu95,2019-05-26 15:05:04,"https://t.co/r5DYkCrwMs
#MyRealKing   #GameOfThronesFinale"
554,kcvfajardo,2019-05-26 15:04:48,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
555,Igor_LealNeo,2019-05-26 15:02:23,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
556,DCampbell212,2019-05-26 15:02:06,I don't believe for a second Drogon didn't immediately and without hesitation incinerate Jon Snow for killing his mother. He would have and nobody would have blamed him for it. Just one other thing that didn't ring true for me in #GameofThronesSeason8 #GameOfThronesFinale https://t.co/qzgPT3gIR9
557,LaladaBam,2019-05-26 15:01:51,"RT @krupnan:         #GameOfThronesFinale          

""         ""
I'm ready.
Ready!
I'm prepared.
I'm all set.
All set.
#GameOfThrones"
558,Toller199,2019-05-26 15:00:26,All you people mad about the #GameOfThronesFinale should try being Assassin's Creed fans. YOU DO NOT KNOW DISAPPOINTMENT LIKE US
559,MrsGenest_,2019-05-26 14:59:48,"RT @EiProfeta: 8 a os han pasado. 8 a os de tensi n, emoci n, sufrimiento... Podemos estar orgullosos de haber podido disfrutar de esta mag "
560,1970RobD,2019-05-26 14:59:45,"Hang on a minute. If the ice dragon destroyed the wall how come it is back in place in the end scene when Jon rode off with the wildlings?
#GameOfThronesFinale"
561,masohingwork,2019-05-26 14:59:24,RT @drdjweaver: I suppose this will be last night I end the evening running around house pretending to be a dragon #GameOfThronesFinale
